Trip1,Trip2,Close,PhaseA,PhaseB,PhaseC,Contact
-6,-21,1237,0,0,0,10
1,-2,1244,0,1,0,10
15,16,1243,0,1,0,10
30,31,1234,0,0,-1,10
44,41,1219,0,1,0,10
57,41,1201,0,1,0,10
67,32,1191,-1,2,0,10
76,29,1185,-1,2,0,10
77,27,1186,0,1,0,10
76,30,1184,0,3,0,10
72,33,1183,0,1,-2,10
60,41,1183,0,1,0,10
44,52,1181,0,1,0,10
24,64,1179,-1,3,-1,10
1,79,1179,-1,2,-1,10
-17,95,1170,-1,2,-1,10
-32,109,1159,0,1,0,10
-36,119,1147,0,1,0,10
-36,126,1142,-1,2,0,10
-27,132,1144,-2,1,0,10
-17,145,1153,-1,2,0,10
-4,160,1163,0,2,-1,10
7,174,1173,-1,2,-1,10
25,176,1189,0,3,0,10
41,174,1206,-1,3,0,10
55,174,1219,0,2,0,10
71,180,1230,0,0,0,10
83,184,1240,0,2,0,10
89,179,1251,0,2,0,10
90,169,1260,-2,2,0,10
90,159,1267,-1,3,0,10
85,154,1271,-1,2,0,10
77,151,1273,0,3,0,10
71,155,1277,0,2,0,10
59,160,1279,0,1,0,10
51,168,1287,0,3,0,10
45,172,1303,0,2,1,10
41,168,1312,0,2,1,10
39,165,1322,-1,2,1,10
42,169,1325,0,3,0,10
45,177,1330,-2,1,0,10
48,185,1329,-1,2,0,10
49,195,1332,0,2,1,10
57,196,1323,-1,1,0,10
67,194,1307,-1,1,0,10
76,188,1289,-1,1,0,10
82,178,1267,-1,1,0,10
86,170,1252,-1,0,0,10
90,163,1238,-1,1,0,10
91,160,1228,-2,0,2,10
91,154,1223,0,0,0,10
82,147,1221,-1,0,1,10
75,144,1224,-1,-1,0,10
65,139,1225,-1,0,0,10
49,135,1229,-1,-1,0,10
34,128,1242,-1,-1,0,10
12,116,1253,0,-1,0,10
-8,99,1262,0,-1,0,10
-26,81,1270,0,-2,0,10
-40,69,1276,-1,-1,0,10
-52,65,1284,0,-1,0,10
-62,68,1294,-2,-1,0,10
-67,70,1307,-1,-1,0,10
-64,75,1325,0,-2,0,10
-53,87,1342,0,-2,0,10
-42,97,1349,0,-2,-1,10
-36,100,1346,0,-4,0,10
-37,99,1331,0,-2,-1,10
-39,92,1309,0,-3,0,10
-45,88,1283,0,-2,-1,10
-61,84,1258,-1,-2,-1,10
-77,77,1229,0,-3,-1,10
-89,68,1203,0,-4,-1,10
-100,62,1184,0,-2,0,10
-104,51,1161,0,-4,-1,10
-109,45,1148,0,-4,0,10
-110,41,1148,0,-3,-1,10
-109,37,1153,0,-4,-1,10
-105,34,1171,0,-3,0,10
-100,32,1192,0,-3,-2,10
-95,30,1218,0,-4,0,10
-95,28,1240,0,-3,0,10
-95,27,1268,2,-3,0,10
-96,27,1285,0,-3,0,10
-101,34,1302,0,-2,-1,10
-105,45,1310,2,-4,-1,10
-119,56,1308,0,-4,-1,10
-127,68,1300,0,-5,-2,10
-127,76,1287,0,-4,-1,10
-126,87,1279,2,-5,0,10
-119,95,1265,0,-4,-2,10
-103,107,1251,2,-3,-1,10
-83,114,1233,0,-4,-1,10
-58,113,1217,-1,-4,-2,10
-35,109,1206,0,-3,-2,10
-13,108,1200,0,-5,-2,10
7,104,1200,0,-4,-2,10
25,106,1202,0,-2,-2,10
42,109,1207,0,-2,-1,10
59,110,1211,0,-3,-1,10
66,105,1212,0,-3,-1,10
66,99,1213,0,-3,0,10
63,97,1219,0,-1,0,10
57,100,1226,0,-2,-1,10
47,98,1229,0,-4,0,10
35,90,1227,0,-2,0,10
24,86,1220,2,-3,0,10
10,80,1211,0,-3,-2,10
-6,69,1191,0,-3,-2,10
-21,57,1177,0,-1,-2,10
-32,47,1153,0,-1,-1,10
-35,36,1129,0,-1,0,10
-37,28,1103,0,-1,0,10
-38,16,1086,0,-2,-1,10
-36,6,1072,0,-1,0,10
-28,-8,1066,0,-1,0,10
-22,-17,1061,0,0,-1,10
-13,-26,1055,0,-1,-1,10
-4,-29,1052,-1,0,-1,10
6,-31,1048,2,0,-1,10
12,-29,1042,0,-1,-1,10
15,-24,1037,-1,-1,0,10
15,-11,1036,-1,0,-1,10
15,0,1037,0,0,0,10
16,11,1042,0,0,-1,10
18,18,1052,2,1,0,10
14,20,1067,0,0,-1,10
13,18,1075,0,0,0,10
11,13,1079,-1,1,-1,10
10,11,1078,0,1,0,10
15,11,1078,0,2,-1,10
24,9,1083,0,1,-1,10
27,9,1087,-1,2,0,10
38,11,1089,-1,1,0,10
46,10,1092,0,1,0,10
52,10,1093,0,2,0,10
58,13,1096,-1,1,0,10
58,27,1095,-1,2,0,10
60,51,1095,0,1,0,10
59,77,1095,0,2,0,10
